idplot,Cla,Subclase,PosEsp,Especie,Ocupa,Estado,FPMasa,Edad,FInfor,Fiabil,Barrena1,Barrena2,Barrena3,AltPer,OrgMasa1,OrgMasa2,TratMasa,Prov_Estadillo
10_2898,A,1,1,043,10,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2899,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2900,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2901,A,4,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2902,A,1,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2903,A,1,1,043,10,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2904,A,1,2,043,5,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2905,A,1,2,043,3,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2906,A,1,1,043,6,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2907,A,1,1,043,7,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2912,A,1,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2913,A,1,1,043,10,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2914,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2915,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2916,A,4,2,043,1,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2917,A,1,1,043,7,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2920,A,1,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2923,A,1,2,043,1,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2924,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2925,A,1,1,043,10,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2926,A,1,1,043,10,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2929,A,1,1,043,6,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2950,A,1,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2951,A,1,2,043,3,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2965,A,1,1,043,9,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2969,A,1,1,043,6,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2978,A,1,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2984,A,1,1,043,7,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2984,A,1,2,043,3,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2986,A,1,3,043,1,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2992,A,1,1,043,7,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2992,A,1,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2993,A,1,1,043,5,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2993,A,1,2,043,5,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2994,A,1,1,043,6,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2994,A,1,2,043,2,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2994,A,1,3,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2995,A,1,1,043,7,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2995,A,1,2,043,3,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_2996,A,1,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_3003,A,3E,3,043,2,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_3005,A,1,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_3006,A,4,2,043,1,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_3010,A,1,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_3014,A,1,3,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_3019,A,1,1,043,10,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_3023,A,1,1,043,10,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_3024,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_3320,A,1,1,043,5,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_3325,A,1,2,043,4,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_3326,A,1,1,043,5,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_3336,A,1,1,043,9,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_3337,A,1,1,043,9,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_3345,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
10_3523,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
12_0896,A,4,2,043,1,3,3,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_0034,A,1,1,043,8,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_0036,A,1,3,043,1,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_0110,A,1,2,043,2,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_0115,A,1,2,043,2,4,4,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA
13_0121,A,1,3,043,1,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_0125,A,3C,2,043,4,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_0126,A,3C,1,043,3,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_0126,A,3E,1,043,4,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_0143,A,4,3,043,3,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_0145,A,1,2,043,3,1,3,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1187,A,4C,2,043,2,3,3,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1227,A,3C,2,043,3,3,3,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1248,A,1,2,043,3,2,3,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1270,A,3C,2,043,3,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1440,A,3C,1,043,7,3,3,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1440,A,3E,1,043,5,3,3,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1442,A,1,2,043,4,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1455,A,1,2,043,1,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1457,A,1,3,043,1,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1471,A,1,2,043,3,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1473,A,1,2,043,2,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1476,A,1,2,043,1,4,4,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA
13_1479,A,3C,3,043,1,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1484,A,3E,1,043,4,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1488,A,3C,1,043,7,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1488,A,3E,2,043,2,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1489,A,1,1,043,6,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1500,A,1,2,043,2,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1506,A,1,2,043,3,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1509,A,1,1,043,6,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1514,A,1,1,043,7,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1515,A,1,1,043,10,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1516,A,1,1,043,10,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1518,A,1,2,043,2,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1519,A,1,1,043,7,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1520,A,1,1,043,10,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1521,A,1,1,043,6,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1532,A,3C,1,043,8,4,4,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA
13_1532,A,3E,1,043,10,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1533,A,1,2,043,3,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1602,A,1,1,043,6,3,3,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1605,A,1,3,043,1,3,3,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1613,A,1,2,043,3,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_1635,A,1,1,043,6,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_2007,N,N,3,043,1,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_2009,N,N,2,043,4,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_2038,N,N,2,043,2,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_2039,N,N,1,043,6,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_2075,N,N,2,043,3,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_2135,N,N,1,043,9,3,3,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_2190,N,N,1,043,7,2,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_2452,N,N,1,043,4,3,3,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
13_2476,N,N,2,043,3,3,3,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
14_0578,A,1,2,043,2,4,4,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA
15_0054,A,4,3,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,3,3,NA
15_0712,A,1,2,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
15_0731,A,1,2,043,2,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
15_0801,A,4C,2,043,2,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
15_0835,A,1,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
15_1752,A,4,2,043,3,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
15_1763,A,4,2,043,2,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
15_1932,A,1,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
15_1963,A,1,2,043,4,3,4,0,NA,NA,NA,NA,NA,NA,1,3,3,NA
15_2041,A,4,1,043,6,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
15_2052,A,3E,2,043,3,1,1,1,1,3,NA,NA,NA,NA,1,4,2,NA
15_2653,A,1,3,043,1,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
15_2674,A,6C,2,043,1,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
15_2686,A,4,3,043,1,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
15_2721,A,4C,1,043,5,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
15_2901,A,1,3,043,1,4,4,0,NA,NA,NA,NA,NA,NA,3,4,2,NA
15_2921,A,4,3,043,1,4,4,0,NA,NA,NA,NA,NA,NA,3,1,1,NA
15_2922,A,1,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
16_0154,A,4,2,043,2,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
16_0337,A,1,2,043,3,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
16_0802,A,4,2,043,1,3,3,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
16_0820,A,1,2,043,3,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
16_1285,A,1,2,043,3,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
16_1292,A,4,2,043,3,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
16_1293,A,1,2,043,1,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
16_1299,A,1,2,043,2,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
16_1300,A,1,3,043,1,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
16_1307,A,1,3,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
16_1308,A,1,3,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
16_1317,A,1,3,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
16_1326,A,1,2,043,3,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
16_1877,A,1,2,043,3,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
16_1892,A,1,2,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
16_1908,A,4,2,043,1,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
16_1914,A,1,2,043,1,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
16_1925,A,1,2,043,2,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
16_2694,A,3E,2,043,1,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
16_2720,A,1,2,043,2,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
17_0631,A,1,2,043,3,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
17_0641,A,1,2,043,1,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
17_1228,A,4,2,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
17_1250,A,1,3,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
17_2072,A,1,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
17_2106,A,1,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1231,A,4,1,043,9,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1232,A,3C,1,043,9,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1232,A,3E,1,043,8,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1233,A,1,3,043,3,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1234,A,4,2,043,3,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1241,A,4,3,043,2,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1252,A,1,1,043,9,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1263,A,1,1,043,9,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1264,A,1,1,043,9,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1285,A,4,1,043,9,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1595,A,1,1,043,6,3,3,NA,NA,NA,NA,NA,NA,NA,3,5,1,NA
18_1689,A,3C,1,043,6,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1689,A,3E,1,043,8,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1692,A,1,2,043,2,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1699,A,1,1,043,7,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1703,A,1,2,043,1,3,3,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1704,A,1,1,043,8,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1705,A,1,1,043,9,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1711,A,1,1,043,6,3,3,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1712,A,1,1,043,10,3,3,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1713,A,3C,1,043,5,3,3,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1713,A,3E,1,043,7,3,3,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1718,A,1,2,043,1,2,3,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1719,A,1,1,043,10,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_1721,A,1,1,043,7,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_2329,N,N,1,043,7,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_2504,N,N,1,043,5,3,3,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_2515,N,N,1,043,8,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_2520,N,N,1,043,8,3,4,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
18_2536,N,N,3,043,1,2,2,10,1,3,NA,NA,NA,NA,2,2,1,NA
19_0006,A,1,2,043,1,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0009,A,1,2,043,5,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0012,A,4,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0013,A,4,1,043,6,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0014,A,1,2,043,2,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0015,A,1,1,043,10,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0018,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0021,A,1,1,043,7,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0024,A,1,2,043,3,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0025,A,1,1,043,6,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0026,A,3E,2,043,3,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0028,A,1,2,043,2,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0032,A,1,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0033,A,1,3,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0035,A,1,1,043,7,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0038,A,1,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0040,A,1,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0044,A,1,1,043,4,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0045,A,1,2,043,3,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0046,A,4,2,043,3,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0047,A,1,1,043,4,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0048,A,1,2,043,4,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0049,A,1,2,043,3,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0050,A,1,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0051,A,1,2,043,1,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0054,A,1,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0055,A,1,2,043,2,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0059,A,4,2,043,1,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0060,A,1,3,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0114,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0127,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0128,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0145,A,4,3,043,2,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0146,A,4,2,043,4,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0149,A,3E,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0150,A,1,2,043,3,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0163,A,4,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0165,A,4,1,043,7,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0166,A,1,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0167,A,4,2,043,2,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0168,A,4,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0169,A,4,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0170,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0172,A,4C,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0174,A,4,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0176,A,4,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0177,A,4,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0178,A,1,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0179,A,3E,2,043,2,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0180,A,4,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0181,A,1,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0187,A,4,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0188,A,1,3,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0189,A,1,1,043,10,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0190,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0193,A,4,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0194,A,1,1,043,5,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0195,A,4,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
19_0197,A,4,1,043,7,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0198,A,1,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0200,A,1,1,043,10,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0202,A,1,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0204,A,1,1,043,5,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0206,A,1,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0207,A,1,1,043,5,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0208,A,1,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0211,A,1,1,043,10,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0212,A,1,1,043,7,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0213,A,4,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0214,A,1,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0216,A,1,1,043,6,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0218,A,3E,2,043,2,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0223,A,1,1,043,10,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0225,A,1,2,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0228,A,1,1,043,5,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0232,A,3E,1,043,10,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0233,A,3E,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0236,A,1,3,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0245,A,1,3,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0246,A,1,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0302,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0303,A,3E,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0305,A,3E,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0306,A,1,1,043,10,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0383,A,1,2,043,2,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0387,A,1,2,043,2,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0389,A,1,2,043,2,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0391,A,1,2,043,4,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0392,A,1,1,043,7,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0400,A,1,2,043,1,2,2,15,4,4,NA,NA,NA,NA,1,4,2,NA
19_0402,A,1,2,043,4,2,2,10,1,4,NA,NA,NA,NA,1,3,3,NA
19_0411,A,1,2,043,2,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0413,A,1,1,043,7,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0414,A,1,1,043,7,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0415,A,1,1,043,6,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0416,A,4,1,043,4,3,4,0,NA,NA,NA,NA,NA,NA,3,6,2,NA
19_0418,A,4,1,043,10,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0419,A,4,1,043,7,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0420,A,1,2,043,3,3,3,0,NA,NA,NA,NA,NA,NA,1,3,3,NA
19_0421,A,4,2,043,2,2,3,0,NA,NA,NA,NA,NA,NA,1,3,3,NA
19_0422,A,4,2,043,5,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0424,A,1,2,043,5,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
19_0427,A,4,1,043,9,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
