"","idplot","n_trees_ifn2","ws_ifn2","wb27_ifn2","wb2_ifn2","wr_ifn2","n_trees_ifn3","ws_ifn3","wb7_ifn3","wb27_ifn3","wb2_ifn3","wr_ifn3","ntrees_d","ws_d","wb27_d","wb2_d","wr_d"
"672","10_2893",16,4846.620088125,771.423313625,224.9126,1754.4988175,23,7098.84233865,NA,1176.17235517,319.3717,2371.84376,7,2252.222250525,404.749041545,94.4590999999999,617.3449425
"673","10_2896",5,2591.103175875,204.380182575,215.3088,1922.561355,5,3511.57325265,NA,357.77139637,225.1282,2145.45617,0,920.470076775,153.391213795,9.8194,222.894815
"674","10_2898",3,1033.529985,105.042093,94.1206,667.69846,2,778.967843625,NA,86.576365525,63.0643,458.2538675,-1,-254.562141375,-18.465727475,-31.0563,-209.4445925
"675","10_2899",4,66.99941775,12.55415295,27.4201,62.9225025,8,347.0895711,NA,47.13646638,84.4761,280.7662,4,280.09015335,34.58231343,57.056,217.8436975
"676","10_2900",7,1247.389992,155.0665136,127.7949,733.77876,8,1268.13391965,NA,189.69655497,128.2581,643.479265,1,20.7439276500002,34.63004137,0.463200000000015,-90.299495
"677","10_2901",4,830.104529625,113.389739325,76.6227,433.905615,7,1129.9774716,NA,179.78972928,104.8853,523.058965,3,299.872941975,66.399989955,28.2626,89.15335
"678","10_2902",1,799.3125,123.572875,32.1675,273.7109375,2,2637.566709075,NA,442.145923135,68.9977,680.792255,1,1838.254209075,318.573048135,36.8302,407.0813175
"679","10_2903",18,2650.5548325,404.9236935,270.4503,1320.3293675,24,5385.7359918,NA,873.58007444,386.4553,2162.318015,6,2735.1811593,468.65638094,116.005,841.9886475
"680","10_2906",1,150.336,21.3728,17.102,82.368,8,491.4080595,NA,85.4008251,64.427,249.552875,7,341.0720595,64.0280251,47.325,167.184875
"681","10_2913",5,2917.60748775,194.99848395,238.5041,2331.058015,5,3574.322905275,NA,325.987734095,237.0981,2377.8458275,0,656.715417525,130.989250145,-1.40600000000001,46.7878125000002
"682","10_2914",6,114.977547,21.9026626,45.2156,110.119295,3,192.706968375,NA,29.362944075,35.658,128.6152725,-3,77.729421375,7.460281475,-9.5576,18.4959775
"683","10_2915",8,200.402325,37.368125,57.7538,163.17873,4,260.7871806,NA,35.50415148,45.6406,182.92989,-4,60.3848556,-1.86397352,-12.1132,19.75116
"684","10_2920",3,148.299384375,22.151841875,32.6854,111.150325,4,247.0299228,NA,36.25115424,46.3257,171.773745,1,98.730538425,14.099312365,13.6403,60.62342
"685","10_2924",2,21.703291875,5.019215375,12.5651,25.005695,5,53.253859275,NA,12.177872295,31.2987,62.08488,3,31.5505674,7.15865692,18.7336,37.079185
"686","10_2925",7,2240.479429875,193.538750775,215.7649,1623.0053125,10,2683.13132565,NA,264.13844977,247.3406,1810.838315,3,442.651895775,70.599698995,31.5757,187.8330025
"687","10_2926",9,3204.1092105,440.8741309,220.9837,1495.17368,14,5215.601477925,NA,769.139826465,306.1685,2142.6322775,5,2011.492267425,328.265695565,85.1848,647.4585975
"688","10_2929",2,1559.7818055,220.6895369,72.5317,634.1538775,2,1505.21932485,NA,186.04631813,81.986,748.3879975,0,-54.5624806500005,-34.64321877,9.45429999999998,114.23412
"689","10_2950",25,2252.945377125,381.721379825,287.6196,1175.5197025,27,2433.57894225,NA,345.94668005,367.7919,1529.8998,2,180.633565125,-35.774699775,80.1723,354.3800975
"690","10_2965",12,296.667216,58.0572278,89.2509,241.0697575,17,513.790930125,NA,95.072512225,136.6317,391.244425,5,217.123714125,37.015284425,47.3808,150.1746675
"691","10_2969",8,135.742968,37.2580094,44.3527,108.1669875,9,365.603873625,NA,71.092134525,75.9974,241.636395,1,229.860905625,33.834125125,31.6447,133.4694075
"692","10_2978",1,7.811469,1.8087952,5.9877,10.6996175,1,12.581537625,NA,2.220250725,7.2918,15.3185175,0,4.770068625,0.411455525,1.3041,4.6189
"693","10_2984",28,2004.351294375,341.426634875,275.794,1135.9415925,2,1015.553329425,NA,134.811695165,59.2197,473.5620175,-26,-988.79796495,-206.61493971,-216.5743,-662.379575
"694","10_2992",8,452.115977625,58.604327725,84.4873,345.01753,15,873.4739535,NA,119.5588903,164.8707,628.971915,7,421.357975875,60.954562575,80.3834,283.954385
"695","10_2993",8,469.773378,69.1899274,84.4584,318.6072175,10,892.0370565,NA,113.2476727,139.0419,577.1269075,2,422.2636785,44.0577453,54.5835,258.51969
"696","10_2995",2,713.076273,105.3367434,46.2143,304.24823,4,1530.0392895,NA,230.3978991,90.9529,622.212305,2,816.9630165,125.0611557,44.7386,317.964075
"697","10_2996",23,911.811232125,203.470263825,163.7332,530.780965,32,1958.31432,NA,411.646771,255.6796,962.8579675,9,1046.503087875,208.176507175,91.9464,432.0770025
"698","10_3005",12,774.882019125,136.266578425,125.0395,454.78433,13,1499.634257625,NA,233.648531725,182.7322,804.22914,1,724.7522385,97.3819533,57.6927,349.44481
"699","10_3023",4,49.063563,12.6090504,23.434,49.6563925,4,0,NA,-9.028435,33.0015,49.6563925,0,-49.063563,-21.6374854,9.5675,0
"700","10_3336",2,60.4080585,2.9590893,25.6719,77.26862,2,112.887543825,NA,13.448289685,26.4993,93.225275,0,52.479485325,10.489200385,0.827399999999997,15.956655
"701","10_3345",10,400.1744655,38.9462699,121.5318,395.7239,11,688.6279593,NA,84.76369594,143.0191,522.342535,1,288.4534938,45.81742604,21.4873,126.618635
"702","13_0034",9,3428.917743375,543.945784075,179.8455,1242.108725,9,5604.6627135,NA,915.0068283,217.8022,1746.0729,0,2175.744970125,371.061044225,37.9567,503.964175
"703","13_0126",3,632.6372475,95.6015655,52.3487,287.23266,3,1078.55894475,NA,170.54875955,62.7995,405.6298675,0,445.92169725,74.94719405,10.4508,118.3972075
"704","13_1440",9,95.51797425,29.36359565,46.447,94.190525,22,636.2682795,NA,113.7496961,186.4171,520.2365025,13,540.75030525,84.38610045,139.9701,426.0459775
"705","13_1488",18,3535.88112225,421.09793405,289.3019,2097.998045,11,1345.1299245,NA,198.7032071,148.7516,728.4023175,-7,-2190.75119775,-222.39472695,-140.5503,-1369.5957275
"706","13_1509",16,813.3536475,159.0690605,130.0147,465.8485975,18,1437.353197875,NA,277.352590175,165.0322,684.867755,2,623.999550375,118.283529675,35.0175,219.0191575
"707","13_1515",21,5547.7292175,888.7978365,373.2521,2194.1759125,22,8025.86223,NA,1294.915174,440.5376,2887.95078,1,2478.1330125,406.1173375,67.2855,693.7748675
"708","13_1516",7,327.588408,56.9568464,64.2005,218.79572,12,452.61647775,NA,91.62514595,88.5596,286.312455,5,125.02806975,34.66829955,24.3591,67.516735
"709","13_1519",10,4355.794906875,694.812142375,212.6287,1533.911665,8,5614.188463125,NA,948.526128625,188.2171,1575.4642475,-2,1258.39355625,253.71398625,-24.4116,41.5525825000002
"710","13_1520",13,3146.747511375,534.575553475,207.5125,1178.6299525,18,5730.934644,NA,963.5957352,311.5455,1980.17248,5,2584.187132625,429.020181725,104.033,801.5425275
"711","13_1521",14,1182.1970205,194.8199539,151.0337,625.4744925,18,1877.248731375,NA,309.867444475,209.1407,917.78687,4,695.051710875,115.047490575,58.107,292.3123775
"712","13_1532",13,3704.38467975,502.67765255,274.9777,1806.4428525,37,11964.03870375,NA,1356.41499675,964.7264,7099.969305,24,8259.654024,853.7373442,689.7487,5293.5264525
"713","13_1602",4,400.752156375,37.611739475,67.7663,322.648755,4,297.280305,NA,31.707814,54.8331,236.3386025,0,-103.471851375,-5.903925475,-12.9332,-86.3101525
"714","13_1635",15,424.802914875,102.300388775,94.4966,269.765925,10,649.132871625,NA,114.642947925,101.3401,370.7164175,-5,224.32995675,12.34255915,6.84349999999999,100.9504925
"715","18_1232",15,2629.23119775,411.23123195,229.3606,1190.71095,32,8485.68551805,NA,1312.05690669,588.0034,3523.9936875,17,5856.4543203,900.82567474,358.6428,2333.2827375
"716","18_1252",34,10281.496168125,1802.641047625,537.5845,3327.7998325,32,11152.855930275,NA,1893.859784095,574.6634,3708.4333,-2,871.359762149999,91.2187364700001,37.0789,380.6334675
"717","18_1263",1,65.913429375,8.851967875,13.1408,48.1513175,2,298.3658823,NA,45.61573934,31.6507,150.75775,1,232.452452925,36.763771465,18.5099,102.6064325
"718","18_1595",14,658.095742125,118.983596825,130.4455,430.7042025,18,1008.785638575,NA,178.597774235,175.73,618.32914,4,350.68989645,59.61417741,45.2845,187.6249375
"719","18_1689",2,1645.60950225,232.44256305,74.6869,666.8165075,18,4013.32346325,NA,572.35993685,306.8251,1882.5152775,16,2367.713961,339.9173738,232.1382,1215.69877
"720","18_1699",12,7421.47151175,979.91823815,415.3522,3441.4362125,15,11325.99324915,NA,1495.42060107,572.3888,5147.7658375,3,3904.5217374,515.50236292,157.0366,1706.329625
"721","18_1704",4,840.391061625,93.470244925,94.4729,540.384845,4,1026.32193495,NA,112.83759071,104.8472,646.4261375,0,185.930873325,19.367345785,10.3743,106.0412925
"722","18_1705",10,2571.751135125,339.697711225,224.459,1347.99522,12,3294.293577975,NA,443.475553755,262.6964,1649.7341575,2,722.54244285,103.77784253,38.2374,301.7389375
"723","18_1711",14,883.82084175,160.24016715,137.3712,500.97333,20,2290.7016045,NA,411.0176761,221.0046,1003.24653,6,1406.88076275,250.77750895,83.6334,502.2732
"724","18_1712",9,408.451512825,57.238744885,97.4024,324.2507125,9,838.712779425,NA,116.943860165,126.4277,531.424465,0,430.2612666,59.70511528,29.0253,207.1737525
"725","18_1713",9,244.502875125,48.646463225,67.4962,183.57339,12,415.943674425,NA,68.461151165,110.8209,332.339865,3,171.4407993,19.81468794,43.3247,148.766475
"726","18_1719",18,3525.7622175,551.0062215,265.706,1553.332495,17,4743.250875,NA,695.876915,318.6304,2094.37943,-1,1217.4886575,144.8706935,52.9244,541.046935
"727","18_1721",24,3934.283365125,577.327480225,363.0236,1985.2107275,27,6369.636246075,NA,944.655567735,481.1314,2873.60073,3,2435.35288095,367.32808751,118.1078,888.3900025
"728","19_0013",5,86.798943,17.7472794,34.0993,81.865355,16,496.19982375,NA,68.78047275,156.0303,451.051315,11,409.40088075,51.03319335,121.931,369.18596
"729","19_0015",2,14.67922725,1.97874805,13.8552,24.9209675,2,12.339590625,NA,-0.247686875,15.9575,28.617875,0,-2.339636625,-2.226434925,2.1023,3.6969075
"730","19_0018",2,66.667458375,10.999576075,18.8222,54.8823275,3,128.39092425,NA,18.39668565,32.5447,104.811135,1,61.723465875,7.39710957500001,13.7225,49.9288075
"731","19_0021",17,560.162930625,105.888560125,137.9658,407.9128625,26,1039.87783125,NA,186.77164125,225.6132,707.3806025,9,479.714900625,80.883081125,87.6474,299.46774
"732","19_0025",1,9.7260345,2.2637701,6.1693,11.84183,4,72.810909,NA,4.0774822,39.564,98.444775,3,63.0848745,1.8137121,33.3947,86.602945
"733","19_0032",21,2006.23711725,315.27618505,273.2063,1128.611055,27,3811.215470625,NA,626.471172125,377.0939,1786.1783225,6,1804.978353375,311.194987075,103.8876,657.5672675
"734","19_0035",7,157.78304775,28.78995195,54.8951,139.930505,16,552.672295875,NA,102.648318575,133.9806,392.183935,9,394.889248125,73.858366625,79.0855,252.25343
"735","19_0038",1,14.25092625,2.77828225,7.1591,15.6159575,3,54.233483625,NA,4.892812525,29.1901,71.424925,2,39.982557375,2.114530275,22.031,55.8089675
"736","19_0047",5,861.133710375,110.113057675,93.5231,500.3716575,9,1051.970254875,NA,147.551120775,128.0385,600.730845,4,190.8365445,37.4380631,34.5154,100.3591875
"737","19_0050",11,295.71763275,63.35909495,80.3747,221.15093,16,488.833522875,NA,96.508575175,126.0822,356.525455,5,193.115890125,33.149480225,45.7075,135.374525
"738","19_0114",36,7793.704818,1351.5167244,433.9787,2807.23157,44,11645.761385925,NA,2001.704357865,590.2948,4009.58558,8,3852.056567925,650.187633465,156.3161,1202.35401
"739","19_0149",6,67.9908915,17.7514907,34.9664,70.837195,12,213.178568625,NA,41.127610525,88.2628,206.2177975,6,145.187677125,23.376119825,53.2964,135.3806025
"740","19_0165",2,36.689063625,8.373076525,13.4751,32.393075,6,213.282381375,NA,38.969924475,52.8886,157.179165,4,176.59331775,30.59684795,39.4135,124.78609
"741","19_0168",6,905.336344125,149.262558425,85.143,413.2846575,4,93.037854375,NA,14.459267875,35.11,90.808575,-2,-812.29848975,-134.80329055,-50.033,-322.4760825
"742","19_0169",3,64.70796825,13.56622085,21.8076,54.758275,50,1160.117301375,NA,264.597905475,334.8643,885.8596175,47,1095.409333125,251.031684625,313.0567,831.1013425
"743","19_0170",1,9.31802625,2.74426225,5.3631,10.2105575,8,308.9387835,NA,56.6548293,71.0044,217.0014275,7,299.62075725,53.91056705,65.6413,206.79087
"744","19_0174",3,179.958292875,34.850306175,27.7764,99.3109975,41,4499.622937125,NA,936.205432825,343.4891,1642.844775,38,4319.66464425,901.35512665,315.7127,1543.5337775
"745","19_0177",3,111.634822125,24.889560825,21.7478,67.7916525,41,2169.4368285,NA,431.6609153,350.7951,1204.15724,38,2057.802006375,406.771354475,329.0473,1136.3655875
"746","19_0178",20,953.087729625,178.032669325,174.2165,601.03758,27,2280.995764875,NA,429.660798775,258.8002,1080.736085,7,1327.90803525,251.62812945,84.5837,479.698505
"747","19_0180",18,780.888999375,173.389723875,126.839,425.4532425,51,4256.488191375,NA,881.872317475,415.1788,1786.8990425,33,3475.599192,708.4825936,288.3398,1361.4458
"748","19_0181",19,2219.167279125,383.777361425,227.9462,1025.6850175,23,4228.424362125,NA,735.071277825,304.0914,1632.394335,4,2009.257083,351.2939164,76.1452,606.7093175
"749","19_0187",2,36.39468825,8.93763685,12.7138,30.428255,31,2375.489053125,NA,452.258625625,292.6621,1168.230635,29,2339.094364875,443.320988775,279.9483,1137.80238
"750","19_0190",3,155.0216025,28.0398245,29.1094,98.17951,9,1359.7803765,NA,239.3061487,101.0838,533.4875975,6,1204.758774,211.2663242,71.9744,435.3080875
"751","19_0193",10,295.57016775,76.75447795,57.7382,175.31514,12,847.637465625,NA,160.632333125,110.7015,425.3667275,2,552.067297875,83.877855175,52.9633,250.0515875
"752","19_0194",10,6066.9887175,974.8002465,253.3352,1987.0497075,13,8735.736652875,NA,1391.019324175,349.5165,2892.9582825,3,2668.747935375,416.219077675,96.1813,905.908575
"753","19_0200",2,2646.71363025,347.73046545,103.3251,1161.8052875,2,3255.2242335,NA,445.2683843,110.0232,1321.12123,0,608.51060325,97.53791885,6.6981,159.3159425
"754","19_0208",9,656.44429725,101.63503405,108.0231,412.2250275,9,849.812085,NA,126.063028,122.2275,508.8873075,0,193.36778775,24.42799395,14.2044,96.66228
"755","19_0211",28,2234.1857085,349.6300743,341.9206,1310.1177375,32,3791.368221525,NA,519.072708345,470.5722,2186.33272,4,1557.182513025,169.442634045,128.6516,876.2149825
"756","19_0212",14,4128.7158045,590.1964211,287.3374,1881.3348125,19,5082.173070975,NA,746.399858155,348.2117,2261.17892,5,953.457266475,156.203437055,60.8743,379.8441075
"757","19_0213",11,342.693293625,61.503930525,94.3166,268.397415,13,931.257820125,NA,179.402604225,121.77,467.04801,2,588.5645265,117.8986737,27.4534,198.650595
"758","19_0214",10,213.450987375,41.276389275,75.3557,190.37876,17,644.231709225,NA,117.708085005,145.7042,449.712835,7,430.78072185,76.43169573,70.3485,259.334075
"759","19_0216",3,14093.980425,2022.850965,258.768,4959.0255,4,14100.2944065,NA,2009.2272877,274.1907,5057.32799,1,6.3139814999995,-13.6236773000003,15.4227,98.30249
"760","19_0223",1,5.07403575,0.96904735,5.8939,9.2667575,1,7.731864,NA,1.2691312,6.7041,12.10352,0,2.65782825,0.30008385,0.810199999999998,2.8367625
"761","19_0228",2,443.885049,68.6007642,34.3527,195.21359,5,882.38938725,NA,133.94901605,80.3116,418.4297975,3,438.50433825,65.34825185,45.9589,223.2162075
"762","19_0232",7,3117.05859825,453.97978985,180.6684,1294.9218425,28,6458.89790025,NA,1057.10952645,413.165,2563.840565,21,3341.839302,603.1297366,232.4966,1268.9187225
"763","19_0233",1,23.084145,2.839201,9.7184,25.29527,13,1221.42864825,NA,220.36216485,139.9605,575.163875,12,1198.34450325,217.52296385,130.2421,549.868605
"764","19_0302",1,3.96981,0.576458,5.8919,8.70012,2,31.556759625,NA,6.522978325,13.4222,30.8540375,1,27.586949625,5.946520325,7.5303,22.1539175
"765","19_0303",5,72.259970625,24.695772125,22.596,53.6975725,8,88.0931637,NA,12.81436246,57.5844,112.2324775,3,15.833193075,-11.881409665,34.9884,58.534905
"766","19_0305",1,10.10592,2.749696,5.6774,11.07392,24,1987.792384275,NA,379.349807295,233.5005,943.377435,23,1977.686464275,376.600111295,227.8231,932.303515
"767","19_0414",3,93.906756,17.4748348,25.5872,72.260045,10,430.904964375,NA,81.603700875,89.0524,282.9137025,7,336.998208375,64.128866075,63.4652,210.6536575
"768","19_0415",2,16.291783125,5.490784625,9.6935,17.7509475,4,40.2166809,NA,11.10978522,22.0349,42.566095,2,23.924897775,5.619000595,12.3414,24.8151475
"769","19_0427",2,32.934024,5.1778992,16.0673,36.8654,20,398.967634125,NA,67.996350425,160.3209,396.7202525,18,366.033610125,62.818451225,144.2536,359.8548525
"770","19_0592",8,268.8745005,38.3374929,81.012,235.47524,8,442.613489625,NA,73.125937325,83.2821,292.69955,0,173.738989125,34.788444425,2.2701,57.22431
"771","19_0727",12,203.362587,43.6716896,82.0389,193.7732225,17,517.8937392,NA,97.16262536,140.2,400.024625,5,314.5311522,53.49093576,58.1611,206.2514025
"772","19_0834",13,392.470626375,83.005165475,95.9821,275.852005,7,79.85927925,NA,17.51799465,44.9422,91.47281,-6,-312.611347125,-65.487170825,-51.0399,-184.379195
"773","19_0933",20,801.5773275,157.7230795,164.7126,518.860485,29,1659.363386625,NA,329.341269925,252.0372,907.102625,9,857.786059125,171.618190425,87.3246,388.24214
"774","19_0941",2,41.01765075,7.42392935,15.3998,38.098775,2,46.4555205,NA,6.6282389,17.8204,45.692075,0,5.43786975,-0.79569045,2.4206,7.59329999999999
"775","19_0949",17,563.609370375,94.329050675,151.033,443.26425,20,914.293701,NA,146.5347808,199.0789,655.1205375,3,350.684330625,52.205730125,48.0459,211.8562875
"776","19_0956",6,74.04315525,20.40352545,33.5845,70.482555,12,142.818580125,NA,32.776662225,75.3986,155.576135,6,68.775424875,12.373136775,41.8141,85.09358
"777","19_0981",1,9.721989,1.7268112,6.8857,13.3165175,6,229.436062875,NA,43.815342175,46.9558,144.4210625,5,219.714073875,42.088530975,40.0701,131.104545
"778","19_0982",4,341.402648625,47.119869525,55.9876,225.178525,5,403.04279025,NA,50.11148345,69.7839,287.4510925,1,61.6401416250001,2.991613925,13.7963,62.2725675
"779","19_0989",32,955.539302625,185.887257725,254.4892,719.8087325,38,1479.18285225,NA,276.79975805,326.3687,1008.0213,6,523.643549625,90.912500325,71.8795,288.2125675
"780","19_1003",3,34.017989625,9.215667325,17.2158,35.048585,3,49.013451,NA,11.0928258,20.1403,46.146815,0,14.995461375,1.877158475,2.9245,11.09823
"781","19_1016",1,13.367734875,3.282309775,6.2182,13.3165175,2,32.38194375,NA,6.89964875,13.514,31.191875,1,19.014208875,3.617338975,7.2958,17.8753575
"782","19_1024",4,41.97043125,11.82468625,21.7687,42.980795,11,158.702191875,NA,39.919325375,64.6346,143.143,7,116.731760625,28.094639125,42.8659,100.162205
"783","19_1031",2,21.59442225,6.91695905,10.0138,20.3406775,3,33.314562,NA,8.7823896,17.4383,35.160125,1,11.72013975,1.86543055,7.4245,14.8194475
"784","19_1050",6,78.88340025,17.70050645,37.8829,81.992625,8,156.676375125,NA,32.007678225,56.7171,140.1403575,2,77.792974875,14.307171775,18.8342,58.1477325
"785","19_1053",4,188.56003725,33.17874105,38.8787,127.100545,7,441.324280125,NA,73.679142225,76.4373,273.455325,3,252.764242875,40.500401175,37.5586,146.35478
"786","19_1059",4,51.3912915,14.2529657,22.3175,47.6758425,6,68.142095325,NA,13.686053385,39.7976,80.1025225,2,16.750803825,-0.566912314999998,17.4801,32.42668
"787","19_1066",16,331.077945375,77.339035675,102.8429,263.945825,21,584.861726025,NA,110.750524445,161.0904,443.07549,5,253.78378065,33.41148877,58.2475,179.129665
