"","idplot","n_trees_ifn2","ws_ifn2","wb27_ifn2","wb2_ifn2","wr_ifn2","n_trees_ifn3","ws_ifn3","wb7_ifn3","wb27_ifn3","wb2_ifn3","wr_ifn3","ntrees_d","ws_d","wb27_d","wb2_d","wr_d"
"479","28_0687",1,24.25995,3.55471,9.2265,24.167,1,59.2421715,NA,5.5917397,14.7961,54.0972575,0,34.9822215,2.0370297,5.5696,29.9302575
"480","28_0730",2,1639.21709025,242.01156845,69.9804,612.835795,2,2152.339860375,NA,325.457542675,77.2193,742.988675,0,513.122770125,83.445974225,7.2389,130.15288
"481","28_0881",1,297.676764,40.2983512,24.0206,148.26812,2,418.36212,NA,55.876616,37.1125,218.57264,1,120.685356,15.5782648,13.0919,70.3045199999999
"482","28_0918",2,5011.311186,798.4673988,108.5875,1403.33336,2,2073.949848,NA,165.4815184,122.5941,1486.81676,0,-2937.361338,-632.9858804,14.0066,83.4833999999996
"483","28_0932",1,567.9940725,65.8589855,37.4417,311.1998175,1,666.9339525,NA,76.3974095,40.9439,365.4082575,0,98.9398799999999,10.538424,3.50219999999999,54.20844
"484","28_1016",2,3417.080904,508.7665132,100.5244,1170.121095,3,4608.365742225,NA,688.336941405,139.3784,1577.5777875,1,1191.284838225,179.570428205,38.854,407.4566925
"485","28_1051",1,27.908469,0.9463952,12.9023,38.2271175,1,59.2421715,NA,5.5917397,14.7961,54.0972575,0,31.3337025,4.6453445,1.8938,15.87014
"486","28_1053",1,172.58625,18.372625,22.2575,118.1984375,1,201.304602,NA,20.7163066,24.3229,137.8666575,0,28.718352,2.3436816,2.0654,19.66822
"487","28_1078",1,953.151381,95.7974098,53.1976,580.24967,1,1069.056,NA,119.2288,53.022,585.728,0,115.904619,23.4313902,-0.175600000000003,5.47832999999991
"488","32_0034",3,3077.058162375,495.935939275,100.3021,923.0038675,3,3431.18110275,NA,559.25617095,103.3653,983.587605,0,354.122940375,63.320231675,3.06319999999999,60.5837375000001
"489","32_0094",9,2859.3480465,490.8294347,154.573,959.2700975,9,4407.91957575,NA,766.46446935,176.2719,1274.0924625,0,1548.57152925,275.63503465,21.6989,314.822365
"490","32_0186",1,104.360067,10.4123086,18.3472,81.68303,4,258.497173125,NA,37.030006625,43.7957,168.9934675,3,154.137106125,26.617698025,25.4485,87.3104375
"491","32_0224",2,424.676493,62.3786594,33.747,191.44411,3,26.618835375,NA,-21.666562325,41.9806,181.772305,1,-398.057657625,-84.045221725,8.2336,-9.67180500000001
"492","32_0235",2,171.8148645,31.9895991,20.6971,83.7025475,2,335.255576625,NA,53.460796925,31.3444,155.3283875,0,163.440712125,21.471197825,10.6473,71.62584
"493","32_0289",11,1445.677531875,206.229507375,156.9534,823.110145,4,1621.205937,NA,243.8366946,90.2305,648.70806,-7,175.528405125,37.607187225,-66.7229,-174.402085
"494","32_0346",2,1793.09342475,280.15397855,66.3964,583.400675,2,2370.555207,NA,393.8197956,66.7347,630.6046175,0,577.46178225,113.66581705,0.338300000000004,47.2039424999998
"495","32_0355",2,251.059064625,46.723607325,20.5644,93.9799575,2,405.3921165,NA,71.2774007,26.4992,139.8000175,0,154.333051875,24.553793375,5.9348,45.82006
"496","32_0360",5,1660.596579,286.6633382,85.4973,543.31134,6,2277.334326375,NA,393.387560475,105.5967,710.0718625,1,616.737747375,106.724222275,20.0994,166.7605225
"497","32_0365",2,1762.354215,291.242447,58.7914,508.20055,4,2708.075545875,NA,451.233943575,89.7646,760.8611725,2,945.721330875,159.991496575,30.9732,252.6606225
"498","32_0373",1,191.726065125,26.958880225,19.0796,100.0431575,1,141.692202,NA,15.8513866,19.8329,97.0401575,0,-50.033863125,-11.107493625,0.753300000000003,-3.00299999999999
"499","32_0398",4,449.6360535,83.4780603,43.4287,190.66047,5,456.43908375,NA,71.81193575,60.6483,246.3228625,1,6.80303025000001,-11.66612455,17.2196,55.6623925
"500","32_0399",7,1428.456229875,243.836660775,99.9073,546.6307275,7,2036.918221875,NA,352.917109375,110.1476,671.887645,0,608.461992,109.0804486,10.2403,125.2569175
"501","32_0430",1,501.379956,52.6781448,37.4826,305.22492,3,970.474831875,NA,134.440987375,61.4883,441.887875,2,469.094875875,81.762842575,24.0057,136.662955
"502","32_0431",4,160.202224125,30.481217425,34.6112,108.313205,4,0,NA,-20.86175,49.839,114.739625,0,-160.202224125,-51.342967425,15.2278,6.42641999999999
"503","32_0475",1,28.77570675,5.58847915,8.1549,22.5228575,2,162.118420875,NA,29.912343575,20.9645,82.660435,1,133.342714125,24.323864425,12.8096,60.1375775
"504","32_0484",13,2188.32050475,381.15252755,163.0004,857.7501075,1,468.805296375,NA,83.137776475,18.5768,131.7205175,-12,-1719.515208375,-298.014751075,-144.4236,-726.02959
"505","32_0701",9,1974.655269,347.7733102,120.2852,688.550005,13,6123.091581,NA,1066.6366748,231.5811,1694.4280925,4,4148.436312,718.8633646,111.2959,1005.8780875
"506","32_0766",4,754.737908625,129.244002525,57.1432,299.5867875,6,1562.320650375,NA,260.458089675,101.0427,583.3931675,2,807.58274175,131.21408715,43.8995,283.80638
"507","32_0777",6,798.317600625,137.750791125,70.761,344.952465,7,1445.21265825,NA,257.99648785,89.2451,505.4367175,1,646.895057625,120.245696725,18.4841,160.4842525
"508","32_0860",1,9.51345,2.26701,6.0795,11.583,1,22.205390625,NA,2.073578125,10.345,27.0359375,0,12.691940625,-0.193431875,4.2655,15.4529375
"509","32_0862",7,1379.1489255,243.1433529,80.4785,470.9594175,10,2256.613601625,NA,397.580966925,131.1012,763.7487,3,877.464676125,154.437614025,50.6227,292.7892825
"510","32_0927",6,2373.3321165,300.5604007,162.1834,1239.5415175,10,4957.373480625,NA,745.280080125,250.4754,1935.4095475,4,2584.041364125,444.719679425,88.292,695.86803
"511","32_0939",9,6909.34892625,1065.34000725,268.1909,2373.32667,8,5654.020293,NA,842.7420194,232.6748,2108.09885,-1,-1255.32863325,-222.59798785,-35.5161,-265.22782
"512","32_0958",2,472.9498785,-8.7118547,79.1029,609.16427,3,624.5924445,NA,83.0230631,45.2165,319.2878975,1,151.642566,91.7349178,-33.8864,-289.8763725
"513","32_1006",1,85.9792725,14.5179455,11.8487,47.1074175,3,351.273929625,NA,67.978904325,30.5573,142.2810675,2,265.294657125,53.460958825,18.7086,95.17365
"514","32_1028",3,2260.27611675,279.59877215,121.9906,1122.003025,29,12007.793037375,NA,1866.820499275,563.079,4362.98005,26,9747.516920625,1587.221727125,441.0884,3240.977025
"515","32_1030",18,2261.610250875,356.618247575,177.8503,1066.93444,22,4034.077074,NA,694.6969742,239.004,1514.7242825,4,1772.466823125,338.078726625,61.1537,447.7898425
"516","32_1180",19,1439.814558375,254.277846075,169.6267,726.1293325,24,2549.98128825,NA,465.55654185,227.4816,1071.8168175,5,1110.166729875,211.278695775,57.8549,345.687485
"517","32_1198",1,26.356138875,3.607132975,9.7204,26.2551575,2,85.189356,NA,9.5013848,23.1226,76.75096,1,58.833217125,5.894251825,13.4022,50.4958025
"518","32_1210",13,4075.48257075,621.56501535,266.7952,1664.67015,13,5526.467080875,NA,892.047671575,279.136,1916.356585,0,1450.984510125,270.482656225,12.3408,251.686435
"519","32_1213",2,1648.696545,272.628401,49.8812,466.98223,2,2043.659525625,NA,346.725801125,52.8157,519.0145675,0,394.962980625,74.097400125,2.9345,52.0323375
"520","32_1214",5,1112.758068375,129.788609075,112.871,674.478805,5,812.543895,NA,59.177696,118.706,721.0070725,0,-300.214173375,-70.610913075,5.83499999999999,46.5282675
"521","32_1216",2,746.982,104.8296,51.282,341.055,2,1076.083425,NA,149.456525,61.7926,471.66262,0,329.101425,44.626925,10.5106,130.60762
"522","32_1223",1,233.992731375,41.502519475,14.6994,82.7115575,2,1557.09539775,NA,254.12820195,55.6364,470.779595,1,1323.102666375,212.625682475,40.937,388.0680375
"523","32_1242",2,1293.17931,196.761758,58.6696,472.34902,2,1541.185164,NA,238.8213112,61.5941,526.6118,0,248.005854,42.0595532,2.92449999999999,54.2627799999999
"524","32_1263",1,19.309824,1.3153792,10.4328,26.44928,1,28.77570675,NA,5.58847915,8.1549,22.5228575,0,9.46588275000001,4.27309995,-2.2779,-3.92642249999999
"525","32_1272",1,130.239522,20.1180676,14.9039,67.95932,2,257.271843375,NA,38.182829075,28.4468,133.2577675,1,127.032321375,18.064761475,13.5429,65.2984475
"526","32_1291",1,75.2463,15.69604,8.579,34.35575,1,112.5441135,NA,22.6946833,9.5299,44.0443575,0,37.2978135,6.9986433,0.950900000000001,9.6886075
"527","32_1314",26,1565.071851375,292.834150475,242.3075,878.649915,15,1103.642708625,NA,206.907627525,144.3938,573.11397,-11,-461.42914275,-85.92652295,-97.9137,-305.535945
"528","32_1323",8,6392.522892375,1001.343028275,240.0984,2117.265865,7,4434.098626125,NA,719.116869025,179.8924,1419.731885,-1,-1958.42426625,-282.22615925,-60.206,-697.53398
"529","32_1326",3,544.683803625,92.320848525,38.2621,214.406335,4,637.375669875,NA,105.094662775,52.6252,278.7166525,1,92.69186625,12.77381425,14.3631,64.3103175
"530","32_1360",2,1101.0265425,127.9940915,73.5813,603.2444275,2,1442.202219,NA,190.4224852,75.4831,658.4767475,0,341.1756765,62.4283937,1.90179999999999,55.2323200000003
"531","32_1371",1,29.784178125,5.058795625,9.006,25.1054375,2,486.567977625,NA,74.507817725,37.7691,214.063135,1,456.7837995,69.4490221,28.7631,188.9576975
"532","32_1417",1,1610.436816,158.5319328,70.3494,980.38512,1,2326.186512,NA,308.2136096,68.5694,980.38512,0,715.749696,149.6816768,-1.78,0
"533","32_1442",3,49.268284875,10.684499775,20.4077,47.2075175,6,284.073215625,NA,61.949273125,43.6034,150.8474825,3,234.80493075,51.26477335,23.1957,103.639965
"534","32_1722",18,6681.074443875,1174.721096975,297.9621,2011.144135,18,8435.928693375,NA,1498.446359075,319.5892,2308.6023675,0,1754.8542495,323.7252621,21.6271,297.4582325
"535","32_1744",2,59.4796815,8.5960427,19.1285,54.05686,1,33.8256,NA,0.692480000000001,14.384,46.332,-1,-25.6540815,-7.9035627,-4.7445,-7.72486000000001
"536","32_1762",9,2310.367791375,373.317642475,156.2361,918.340995,9,2795.451429375,NA,450.108772875,168.1566,1062.15109,0,485.083638,76.7911304,11.9205,143.810095
"537","32_1843",1,6.6065625,2.3113125,4.7325,8.04375,1,56.161294875,NA,10.779477775,9.2874,32.3898575,0,49.554732375,8.468165275,4.5549,24.3461075
"538","32_1890",1,1220.742936,172.2742288,45.6744,477.74012,1,0,NA,-92.511185,53.5657,508.8115175,0,-1220.742936,-264.7854138,7.89130000000001,31.0713975
"539","32_1947",2,71.801915625,10.886178125,19.5815,58.379035,6,427.701124125,NA,67.763852425,68.458,266.9606225,4,355.8992085,56.8776743,48.8765,208.5815875
"540","32_2017",1,32.4810585,7.4446693,7.0833,20.93663,9,202.42840275,NA,44.59838595,60.4,156.6632925,8,169.94734425,37.15371665,53.3167,135.7266625
"541","32_2021",9,110.823699375,40.902918875,38.0578,86.4006,1,37.292724,NA,8.3833992,7.3098,22.70268,-8,-73.530975375,-32.519519675,-30.748,-63.69792
"542","32_2022",9,202.16583675,58.82565315,46.2367,129.7056475,1,7.054340625,NA,2.304488125,4.957,8.5889375,-8,-195.111496125,-56.521165025,-41.2797,-121.11671
"543","32_2027",10,198.040177125,52.982934825,57.8967,146.84527,12,289.879160625,NA,72.632444125,75.2203,203.3263375,2,91.8389835000001,19.6495093,17.3236,56.4810675
"544","34_0022",11,23269.281141375,2899.807052475,718.8451,10792.958605,3,6972.273840375,NA,966.266271675,187.2503,2702.1412275,-8,-16297.007301,-1933.5407808,-531.5948,-8090.8173775
"545","34_0028",8,150.1839675,34.4004915,52.9126,128.463335,6,146.757526875,NA,31.894318375,41.4251,110.356675,-2,-3.42644062499997,-2.506173125,-11.4875,-18.10666
"546","34_0133",19,1056.607507125,212.157948825,164.6799,583.77462,19,1657.000423125,NA,342.639466625,164.394,700.0976125,0,600.392916,130.4815178,-0.285899999999998,116.3229925
"547","34_0352",2,146.672082,20.5457906,26.5101,100.4507075,7,456.21958275,NA,75.77852995,74.1863,274.3737425,5,309.54750075,55.23273935,47.6762,173.923035
"548","34_0371",1,7.811469,1.8087952,5.9877,10.6996175,6,90.852534,NA,21.3581522,36.9091,85.7631775,5,83.041065,19.549357,30.9214,75.06356
"549","34_0423",2,19.394649,7.2233742,8.7586,17.635475,1,200.85587775,NA,29.10881095,18.8571,100.0431575,-1,181.46122875,21.88543675,10.0985,82.4076825
"550","34_0430",2,395.5281435,45.9589223,45.0149,247.2327,3,473.390935875,NA,61.278290575,53.1329,277.782505,1,77.862792375,15.319368275,8.118,30.549805
"551","34_0448",4,62.71888725,17.74067105,22.2417,51.653745,1,16.6273965,NA,4.3631497,5.9977,14.01543,-3,-46.09149075,-13.37752135,-16.244,-37.638315
"552","34_0465",6,400.996648125,65.135926625,60.9477,242.29491,4,547.3667205,NA,90.9153339,51.9966,254.6583325,-2,146.370072375,25.779407275,-8.9511,12.3634225
"553","34_0466",2,88.450061625,13.609509925,20.1263,66.6969875,3,136.180926,NA,27.0802708,21.652,79.14907,1,47.730864375,13.470760875,1.5257,12.4520825
"554","34_0467",1,8.88215625,2.74125625,5.1835,9.7329375,3,51.3414405,NA,14.5326349,16.6072,40.185145,2,42.45928425,11.79137865,11.4237,30.4522075
"555","34_0479",1,24.861816,4.2130128,8.6448,22.70268,1,39.47103,NA,6.913534,9.4141,28.83452,0,14.609214,2.7005212,0.769299999999999,6.13184
"556","34_0508",1,13.092118875,3.275416975,6.1284,13.0419575,3,40.554441,NA,10.4174378,17.8484,38.79733,2,27.462322125,7.142020825,11.72,25.7553725
"557","34_0536",1,200.331104625,22.372239325,23.2024,129.1293575,1,285.0909525,NA,35.7260095,25.2289,156.1992575,0,84.7598478749999,13.353770175,2.0265,27.0699
"558","34_0543",2,33.703354125,9.624576425,11.0565,26.5468775,2,56.854935,NA,15.941723,10.7622,32.7899,0,23.151580875,6.317146575,-0.294299999999998,6.2430225
"559","34_0548",1,8.8897905,2.2765149,5.8101,10.82367,5,125.994128625,NA,32.777833525,29.8449,84.905535,4,117.104338125,30.501318625,24.0348,74.081865
"560","34_0559",2,25.704585,5.537273,13.061,28.16671,4,50.678859375,NA,14.194906875,22.2297,48.66147,2,24.974274375,8.657633875,9.1687,20.49476
"561","34_0616",3,159.27100875,23.73580575,33.9895,116.351235,5,314.294862375,NA,53.099509275,51.809,192.5119625,2,155.023853625,29.363703525,17.8195,76.1607275
"562","34_0629",5,133.63767675,27.05960515,37.1316,101.4374075,10,240.408763875,NA,52.397017975,67.6629,181.8877775,5,106.771087125,25.337412825,30.5313,80.45037
"563","36_0286",1,508.166217,72.7764986,28.9676,214.16967,1,476.3772,NA,65.08176,29.682,217.503,0,-31.7890170000002,-7.69473860000004,0.714399999999998,3.33332999999996
"564","37_0067",1,10.806705,2.754529,5.9468,11.84183,6,61.326497925,NA,14.994837465,35.4026,69.009655,5,50.519792925,12.240308465,29.4558,57.167825
"565","37_0128",1,432.41175,35.71915,38.8685,315.887,1,599.053725,NA,62.000605,41.344,364.68575,0,166.641975,26.281455,2.4755,48.79875
"566","37_0136",1,1806.932232,206.6619856,68.2451,942.86192,1,1366.8793677,NA,99.14167066,72.8121,1025.89487,0,-440.0528643,-107.52031494,4.56700000000001,83.0329499999999
"567","37_0142",1,127.831699125,10.242917425,21.7576,107.7508575,1,175.501469925,NA,16.139780065,24.0058,131.7205175,0,47.6697708,5.89686264,2.2482,23.96966
"568","37_0166",3,507.811681125,34.953688025,75.2386,439.481185,3,390.056506875,NA,-2.545797625,83.6129,496.013375,0,-117.75517425,-37.49948565,8.37430000000001,56.53219
"569","37_0181",1,128.2978125,10.2675625,21.8025,108.14375,1,136.28115,NA,8.68117,23.821,124.44575,0,7.9833375,-1.5863925,2.0185,16.302
"570","37_0214",2,1145.280169125,119.179983425,80.5777,695.9970875,3,1106.09862075,NA,46.32988035,125.2949,1049.8934875,1,-39.1815483749999,-72.850103075,44.7172,353.8964
"571","37_0299",2,24.366177,7.4546366,10.375,21.999835,2,56.64222,NA,11.607466,15.5032,42.826355,0,32.276043,4.1528294,5.1282,20.82652
"572","37_0362",2,508.412568375,53.271934075,53.5868,332.0420675,2,651.6377604,NA,70.57405632,59.4282,402.499955,0,143.225192025,17.302122245,5.84139999999999,70.4578875
"573","37_0380",1,298.93419675,22.83012115,33.2091,233.9769575,1,373.6229616,NA,32.11604128,35.5912,269.34908,0,74.6887648499999,9.28592012999999,2.3821,35.3721224999999
"574","37_0470",2,188.01519975,19.50321855,34.4943,147.1602275,4,354.8321361,NA,33.00889338,68.3989,298.852125,2,166.81693635,13.50567483,33.9046,151.6918975
"575","37_0479",3,986.28174225,128.66957505,73.4926,503.3431975,3,1198.426620375,NA,149.931170675,84.803,623.673765,0,212.144878125,21.261595625,11.3104,120.3305675
"576","37_0531",1,2362.755744,214.6852352,88.8911,1522.98432,1,2949.21909,NA,319.491382,91.0074,1615.85567,0,586.463346,104.8061468,2.11629999999998,92.8713499999999
"577","37_0537",1,52.1800335,-2.2195757,19.9047,81.68303,1,107.23228065,NA,9.45635377,19.4681,89.0178575,0,55.05224715,11.67592947,-0.436599999999999,7.3348275
"578","37_0539",1,87.034267125,8.085811825,17.4472,73.3622175,1,131.022522,NA,14.9806426,18.9349,89.7328575,0,43.988254875,6.894830775,1.4877,16.37064
"579","37_0541",6,1295.63277525,79.60452645,157.6243,1148.9753275,6,2214.825426675,NA,239.405739215,170.3963,1327.20731,0,919.192651425,159.801212765,12.772,178.2319825
"580","37_0693",2,1151.8505505,122.5890529,79.6348,684.696155,2,589.87864845,NA,-13.81494099,89.3397,769.5005175,0,-561.97190205,-136.40399389,9.70489999999999,84.8043625
"581","37_0746",2,1371.298176,98.9431808,101.53,1051.74784,2,1037.92116645,NA,16.34276341,106.6767,1115.7135275,0,-333.37700955,-82.60041739,5.14670000000001,63.9656875000001
"582","37_0749",8,344.788732125,69.009113825,67.3566,214.75454,4,315.18520515,NA,56.63982087,42.9096,167.269245,-4,-29.603526975,-12.369292955,-24.447,-47.485295
"583","37_0751",3,607.992975,16.82973,97.3154,642.4221375,3,680.6763072,NA,28.47332476,98.6203,662.8482575,0,72.6833321999999,11.64359476,1.30489999999999,20.4261200000001
"584","37_0821",3,977.6526255,91.9837579,94.6085,671.74822,3,618.120447075,NA,5.06708853500002,102.3863,716.5347475,0,-359.532178425,-86.916669365,7.77780000000001,44.7865275000001
"585","37_0844",1,25.968553875,3.597439975,9.6306,25.8690575,5,92.0949462,NA,12.40265096,40.3561,95.7445775,4,66.126392325,8.805210985,30.7255,69.87552
"586","37_0846",1,422.696547,30.7286926,40.0788,330.84623,1,490.137642,NA,44.2877386,39.9481,335.6785575,0,67.441095,13.559046,-0.130699999999997,4.83232750000002
"587","37_0913",3,231.605560125,42.585926225,28.852,113.844445,3,459.932014125,NA,81.457439425,37.9149,186.914585,0,228.326454,38.8715132,9.06290000000001,73.07014
"588","37_0938",8,2244.852648,289.5890084,193.3042,1191.074885,8,1285.235775,NA,38.269515,227.5805,1366.00464,0,-959.616873,-251.3194934,34.2763,174.929755
"589","37_0939",2,155.583307125,-12.037141175,51.4365,261.753635,1,161.459722125,NA,12.020950825,24.8108,136.0963175,-1,5.87641500000004,24.058092,-26.6257,-125.6573175
"590","37_0941",2,54.6707565,7.6973327,18.4979,52.0738075,2,101.5520985,NA,11.6830013,25.3287,87.72478,0,46.881342,3.9856686,6.8308,35.6509725
"591","37_0942",8,1548.991771875,203.259069375,155.7707,846.02661,8,1750.25471175,NA,202.33299815,180.271,1035.0751125,0,201.262939875,-0.926071225000015,24.5003,189.0485025
"592","37_0974",11,493.1257005,80.4658229,108.1698,352.342705,16,791.234811,NA,141.7029588,149.3206,502.3836675,5,298.1091105,61.2371359,41.1508,150.0409625
"593","37_0981",5,2225.841408,253.2110064,162.8547,1264.94654,6,3196.55071575,NA,387.53074635,204.7615,1670.917105,1,970.70930775,134.31973995,41.9068,405.970565
"594","37_1012",16,2330.01106245,433.42966021,177.7752,898.3091975,25,5557.193436375,NA,1051.764833475,295.751,1736.04717,9,3227.182373925,618.335173265,117.9758,837.7379725
"595","37_1018",7,312.647430375,63.951658675,54.9282,179.59942,13,923.48840475,NA,190.39072755,109.3767,430.2330175,6,610.840974375,126.439068875,54.4485,250.6335975
"596","37_1022",12,2823.872013,432.6421804,210.6351,1225.8142325,12,2691.831101625,NA,373.663186925,232.1062,1373.96974,0,-132.040911375,-58.978993475,21.4711,148.1555075
"597","37_1032",14,4070.22289875,670.94886275,255.1276,1524.1780125,14,4526.107520625,NA,733.930812125,273.1734,1691.6731975,0,455.884621875,62.981949375,18.0458,167.495185
"598","37_1054",3,159.7112505,-15.2877871,65.2308,291.682105,3,422.15370615,NA,39.01307167,63.7049,324.1699175,0,262.44245565,54.30085877,-1.52589999999998,32.4878125
"599","37_1066",4,73.02342825,17.43132885,24.9746,60.615555,8,161.928151875,NA,28.395563375,62.3136,154.169015,4,88.904723625,10.964234525,37.339,93.55346
"600","37_1067",31,1493.1257985,317.6772613,240.958,824.06038,5,293.655308625,NA,47.564027525,54.8522,192.18771,-26,-1199.470489875,-270.113233775,-186.1058,-631.87267
"601","37_1071",34,2983.293912375,525.309169275,348.2245,1504.1730275,33,2637.46966275,NA,405.51905895,385.5309,1601.441985,-1,-345.824249625,-119.790110325,37.3063999999999,97.2689574999999
"602","37_1072",13,832.03674525,170.73514745,111.0609,418.444455,15,1146.367756125,NA,205.688968025,157.0805,613.5146875,2,314.331010875,34.953820575,46.0196,195.0702325
"603","37_1109",5,1900.80695025,162.21917645,167.7497,1364.476685,5,1375.288083,NA,22.9639364,182.5716,1505.1111075,0,-525.51886725,-139.25524005,14.8219,140.6344225
"604","37_1118",5,1621.615348125,49.305766625,203.3683,1645.39232,4,1785.356928,NA,106.6355024,173.0588,1514.2413,-1,163.741579875,57.329735775,-30.3095,-131.15102
"605","37_1119",1,361.324387125,22.588507825,38.5502,304.5646175,1,478.073178,NA,43.3031674,39.4093,327.4160175,0,116.748790875,20.714659575,0.859099999999998,22.8514
"606","37_1162",1,66.9954375,8.9312875,13.2755,48.94175,4,214.497205875,NA,36.291851575,40.0052,142.3318325,3,147.501768375,27.360564075,26.7297,93.3900825
"607","37_1186",2,336.548570625,47.357022125,34.9204,178.5730375,12,899.862847875,NA,164.568350175,94.3548,427.55141,10,563.31427725,117.21132805,59.4344,248.9783725
"608","37_1208",2,2914.751169,442.5316802,83.5562,967.86118,2,3679.57278,NA,583.969784,86.7661,1073.25647,0,764.821611,141.4381038,3.2099,105.39529
"609","37_1294",8,1195.674766875,194.514960375,117.0222,559.8879,15,1682.2659735,NA,289.6207413,163.0502,757.9725725,7,486.591206625,95.105780925,46.028,198.0846725
"610","37_1295",8,353.72997225,70.23966905,65.8709,215.1753175,14,568.385409375,NA,85.268591875,141.32,421.5686475,6,214.655437125,15.028922825,75.4491,206.39333
"611","37_1310",5,163.67942925,19.75273465,54.3512,159.470025,8,359.013232125,NA,55.282958825,82.1705,270.9989425,3,195.333802875,35.530224175,27.8193,111.5289175
"612","37_1319",9,3188.885211,531.5582788,163.6577,1086.7531675,9,5347.1979585,NA,920.2934443,188.9326,1459.0064775,0,2158.3127475,388.7351655,25.2749,372.25331
"613","37_1338",10,106.12201275,30.16551895,54.4941,109.17192,25,1396.46477475,NA,298.63074855,190.5918,695.414005,15,1290.342762,268.4652296,136.0977,586.242085
"614","37_1368",9,3413.83504275,587.13468795,156.6584,1072.9622475,9,4603.65509025,NA,798.05833345,171.4456,1306.0207875,0,1189.8200475,210.9236455,14.7872,233.05854
"615","37_1372",27,1032.91604775,180.54008195,242.5296,758.81949,5,112.645022625,NA,25.254698725,32.9519,84.616675,-22,-920.271025125,-155.285383225,-209.5777,-674.202815
"616","37_1380",8,949.802326875,131.447428375,124.3407,561.67969,7,1321.034698125,NA,188.997936625,126.7493,654.23215,-1,371.23237125,57.55050825,2.40859999999999,92.5524600000001
"617","37_1383",5,751.92488325,137.89732785,56.6973,284.180325,17,1779.25024575,NA,325.65078035,165.4281,734.616025,12,1027.3253625,187.7534525,108.7308,450.4357
"618","37_1388",33,2812.61097225,514.06784905,335.0508,1359.2282275,39,5184.4908978,NA,926.34601924,455.4406,2154.24924,6,2371.87992555,412.27817019,120.3898,795.0210125
"619","37_1400",12,166.536172125,44.712345825,68.981,152.1949,8,120.26912625,NA,29.17302725,49.8903,112.98144,-4,-46.267045875,-15.539318575,-19.0907,-39.21346
"620","37_1409",6,268.63196625,44.61164925,60.2133,193.322415,6,917.657436375,NA,142.450778475,93.0723,451.4520725,0,649.025470125,97.839129225,32.859,258.1296575
"621","37_1422",3,37.8513945,8.3904581,19.4568,40.98523,4,74.56345875,NA,11.49455575,33.3958,80.273765,1,36.71206425,3.10409765,13.939,39.288535
"622","37_1423",9,157.96352925,34.23273465,59.2964,144.101815,11,477.567784125,NA,80.099180425,103.8185,339.6689725,2,319.604254875,45.866445775,44.5221,195.5671575
"623","37_1429",1,7.423133625,2.298867525,5.1366,9.0379575,12,169.43996025,NA,46.93344445,65.842,146.21893,11,162.016826625,44.634576925,60.7054,137.1809725
"624","37_1437",8,106.202433375,30.149356075,44.0144,96.08599,19,426.98118825,NA,115.34595685,105.6071,281.554845,11,320.778754875,85.196600775,61.5927,185.468855
"625","37_1446",17,852.1831395,152.5110691,162.7913,545.644385,19,1427.506907625,NA,235.334411725,218.9529,835.526835,2,575.323768125,82.823342625,56.1616,289.88245
"626","37_1447",22,918.099603,213.6915474,147.1362,493.485135,9,620.405906625,NA,113.262320925,90.3725,336.8976325,-13,-297.693696375,-100.429226475,-56.7637,-156.5875025
"627","37_1448",20,730.223222625,128.643648725,178.0986,535.99403,2,16.71842025,NA,4.63894745,10.9467,19.9717375,-18,-713.504802375,-124.004701275,-167.1519,-516.0222925
"628","37_1449",14,337.88074725,82.12471405,87.8792,236.4930425,19,750.1866885,NA,157.3141633,147.0609,458.42511,5,412.30594125,75.18944925,59.1817,221.9320675
"629","37_1454",4,102.509022375,15.117737275,36.8611,97.9246125,5,142.284313125,NA,13.695083625,54.6475,155.26511,1,39.77529075,-1.42265365,17.7864,57.3404975
"630","37_1455",25,1560.680722125,334.285835825,191.913,732.65335,34,3022.226421075,NA,597.350302735,311.9099,1324.54322,9,1461.54569895,263.06446691,119.9969,591.88987
"631","37_1513",3,454.08408075,68.43256335,45.5079,222.441505,9,1462.156974,NA,238.8340742,125.5752,634.4620425,6,1008.07289325,170.40151085,80.0673,412.0205375
"632","37_1527",3,352.595862,69.2246346,28.6246,135.4542475,4,511.86021525,NA,96.90363345,41.6098,203.578375,1,159.26435325,27.67899885,12.9852,68.1241275
"633","37_1534",5,80.473347,16.8454076,35.0422,79.6542175,4,105.315490125,NA,19.260280225,32.5178,87.166365,-1,24.842143125,2.414872625,-2.5244,7.5121475
"634","37_1540",5,490.722804,46.6491932,83.185,388.209965,7,727.3400535,NA,78.6185903,110.0872,518.959155,2,236.6172495,31.9693971,26.9022,130.74919
"635","37_1558",1,165.7578375,25.9732075,15.9855,78.97175,4,537.91049475,NA,67.83873955,71.6657,339.9049225,3,372.15265725,41.86553205,55.6802,260.9331725
"636","37_1564",24,1863.1781235,338.7752463,235.0097,946.25388,27,2179.319821875,NA,352.630489375,303.995,1209.303095,3,316.141698375,13.855243075,68.9853,263.049215
"637","37_1567",1,27.0796635,4.3019533,9.1387,24.7279175,3,142.847355375,NA,21.127073675,33.0446,110.605495,2,115.767691875,16.825120375,23.9059,85.8775775
"638","37_1573",7,653.32247625,92.47928725,93.0034,408.926375,10,1550.257263,NA,222.4437954,162.6217,827.437325,3,896.93478675,129.96450815,69.6183,418.51095
